도서관명,시도명,시군구명,도서관유형,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),소재지도로명주소,부지면적,건물면적
구수산도서관,대구광역시,북구,공공도서관,642,144983,80,6758,대구광역시 북구 대천로 21,10454,3702
그나라어린이도서관,대구광역시,북구,작은도서관,24,4360,7,0,"대구광역시 북구 동천로23길 8, 301호(동천동)",,139
꿈꾸는 마을도서관 도토리,대구광역시,북구,공공도서관,75,20204,6,352,대구광역시 북구 구암로 146,,264.9
꿈꾸는도서관,대구광역시,북구,작은도서관,40,3000,0,0,대구광역시 북구 구암로41길 3-9(구암동),,99
꿈꾸는문화예술도서관,대구광역시,북구,작은도서관,24,8500,12,0,"대구광역시 북구 구암로16길 7, 상가동 지하(태전동)",,99
꿈담도서관,대구광역시,북구,작은도서관,51,6500,0,0,"대구광역시 북구 매전로4길 32(매천동,한신더휴웨스턴펠리스)",,156
보은군립도서관,충청북도,보은군,공공도서관,200,20757,82,411,충청북도 보은군 뱃들로 68-22,1022,2002
들꽃도서관,광주광역시,북구,작은도서관,50,4706,0,0,광주광역시 북구 서강로 77(운암동),,84
매곡동작은도서관,광주광역시,북구,작은도서관,10,5350,2,0,광주광역시 북구 매곡로69번길 25(매곡동 행정복지센터 2층),,71
매곡작은도서관,광주광역시,북구,작은도서관,18,3800,0,0,광주광역시 북구 매곡로 85 102호(매곡동 매곡프라자상가),,49.1
무진교육문화센터문고,광주광역시,북구,작은도서관,12,3200,0,0,광주광역시 북구 비엔날레로93번길 5(용봉동),,54
문산작은도서관,광주광역시,북구,작은도서관,12,1000,0,0,광주광역시 북구 부남길8번길 6(문흥동),,36.12
문흥2동작은도서관,광주광역시,북구,작은도서관,21,6342,2,0,광주광역시 북구 문산로 25(문흥2동 행정복지센터 1층),,123
문흥골문고,광주광역시,북구,작은도서관,30,3660,0,0,광주광역시 북구 부남길15번길 27(문흥동),,99
바람개비어린이도서관,광주광역시,북구,작은도서관,40,16000,0,0,광주광역시 북구 비엔날레로 64(용봉동),,132
밝은마음문고,광주광역시,북구,작은도서관,11,1386,0,0,광주광역시 북구 금호로86번길 32 202호(운암동 중흥아파트상가),,33
삼각동작은도서관,광주광역시,북구,작은도서관,10,3948,2,0,광주광역시 북구 설죽로 447(삼각동 행정복지센터 1층),,33
새에덴작은도서관,광주광역시,북구,작은도서관,25,2000,0,0,광주광역시 북구 우치로 311번길 17(오치동),,50
생각나무숲작은도서관,광주광역시,북구,작은도서관,15,3051,0,0,광주광역시 북구 하서로 393-9 2층 (양산동),,89.6
생각나무작은도서관,광주광역시,북구,작은도서관,24,6000,0,0,광주광역시 북구 서강로 54번길 22(운암동),,39
생각놀이터작은도서관,광주광역시,북구,작은도서관,8,2233,0,0,광주광역시 북구 양일로 76-1(양산동),,33.91
생각이 크는 도서관,광주광역시,북구,작은도서관,20,10000,0,0,광주광역시 북구 유림로 175 2층(동림동 삼익아파트관리사무소),,106
성산작은도서관,광주광역시,북구,작은도서관,20,1300,0,0,광주광역시 북구 대자로 48-16 1층(운암동),,37.44
송운작은도서관,광주광역시,북구,작은도서관,13,3557,0,0,광주광역시 북구 문산로 65-1 204호(문흥동 공간아파트 상가),,33
시화문화마을작은도서관,광주광역시,북구,작은도서관,20,4285,2,0,광주광역시 북구 각화대로 93(각화동 시화문화마을커뮤너티센터 1층),,115
예드림작은도서관,서울특별시,광진구,작은도서관,40,7821,2,0,"서울특별시 광진구 구의강변로 96, B101호(구의동, 예드림교회)",,
평강마을도서관,서울특별시,광진구,작은도서관,50,8217,0,0,"서울특별시 광진구 자양번영로4길 13, 2층(자양동, 평강침례교회)",,
광장현대파크빌도서관,서울특별시,광진구,작은도서관,17,3300,0,0,서울특별시 광진구 아차산로 549 (광장동),,
토곡어린이작은도서관,부산광역시,연제구,작은도서관,43,4135,6,0,부산광역시 연제구 고분로241번길 26(연산동) 2층,,176.75
함안군립 칠원도서관,경상남도,함안군,공공도서관,146,69537,6,2075,경상남도 함안군 칠원읍 원서로 56,1914.71,716.17
행복어린이도서관,경기도,파주시,어린이도서관,82,29077,47,0,경기도 파주시 문산읍 통일로 1680,32784,330
교하도서관,경기도,파주시,공공도서관,494,205035,188,9734,경기도 파주시 숲속노을로 256(동패동),7000,8547
해솔도서관,경기도,파주시,공공도서관,134,78289,94,0,경기도 파주시 해솔로 34(목동동),3606,1988
한빛도서관,경기도,파주시,공공도서관,230,110713,97,0,경기도 파주시 와석순환로 94(야당동),2382,1654
가람도서관,경기도,파주시,공공도서관,136,61551,92,10815,경기도 파주시 가람로 116번길 170(와동동),7160,2103
조리도서관,경기도,파주시,공공도서관,113,44573,28,0,경기도 파주시 조리읍 내산길 29,1295,942
솔빛도서관,경기도,파주시,공공도서관,131,55874,55,0,경기도 파주시 시청로 194(아동동),5380,741
물푸레도서관,경기도,파주시,공공도서관,125,48390,38,0,경기도 파주시 청석로 360(다율동),1808,944
탄현도서관,경기도,파주시,공공도서관,66,20994,28,0,경기도 파주시 탄현면 방촌로649번길 24-7,3939,271
파평도서관,경기도,파주시,공공도서관,39,13333,23,0,경기도 파주시 파평면 청송로 189-21 3층,3870,279
한울도서관,경기도,파주시,공공도서관,352,72353,156,649,경기도 파주시 교하로 239,6204,2700
월롱도서관,경기도,파주시,공공도서관,58,13198,24,0,경기도 파주시 월롱면 엘지로17,2057,304
술이홀도서관,경기도,파주시,공공도서관,46,16295,36,0,경기도 파주시 파주읍 술이홀로 295 3층,5919,398
광탄도서관,경기도,파주시,공공도서관,250,33344,67,0,경기도 파주시 광탄면 심궁로 23,1630,1859
두암1동작은도서관,광주광역시,북구,작은도서관,12,4930,2,0,광주광역시 북구 동문대로110번길 77(두암1동 행정복지센터 2층),,132
두암2동작은도서관,광주광역시,북구,작은도서관,21,6538,2,0,광주광역시 북구 면앙로192번길 15(두암2동 행정복지센터 3층),,115
두암3동작은도서관,광주광역시,북구,작은도서관,20,11707,2,0,광주광역시 북구 삼정로3번길 25(두암3동 행정복지센터 3층),,165
경상북도교육청안동도서관,경상북도,안동시,공공도서관,1276,222888,296,13762,경상북도 안동시 안기천로 48,4827,4302
신방도서관,충청남도,천안시,공공도서관,808,119811,80,1678,충청남도 천안시 동남구 통정4로 7,12252,5390
청수도서관,충청남도,천안시,공공도서관,780,93771,70,878,충청남도 천안시 동남구 청수 16로 5-10,3219,6263
창원중앙도서관,경상남도,창원시,공공도서관,724,331754,222,19637,경상남도 창원시 의창구 용호로 50 (반송동),17382,5497
성산도서관,경상남도,창원시,공공도서관,494,132429,118,5151,경상남도 창원시 성산구 외리로 47(남산동),8162,4944
상남도서관,경상남도,창원시,공공도서관,548,182304,125,7352,경상남도 창원시 성산구 원이대로 810(가음정동),11880,3481
최윤덕도서관,경상남도,창원시,공공도서관,463,62145,58,167,경상남도 창원시 의창구 무동서로 67(북면),6363,4468
고향의봄도서관,경상남도,창원시,공공도서관,414,170417,115,7744,경상남도 창원시 의창구 평산로 135번길 32 (서상동),9122,3753
명곡도서관,경상남도,창원시,공공도서관,595,105903,85,3036,경상남도 창원시 의창구 서곡길 21 (명서동),2334,4266
마산합포도서관,경상남도,창원시,공공도서관,616,215782,149,8579,경상남도 창원시 마산합포구 월영동16길 22(해운동),6840,7324
마산회원도서관,경상남도,창원시,공공도서관,316,197446,206,6739,경상남도 창원시 마산회원구 3·15대로 558,5173,2130
내서도서관,경상남도,창원시,공공도서관,222,130629,90,4023,경상남도 창원시 마산회원구 내서읍 삼풍로 79,1702,1054
중리초등복합시설도서관,경상남도,창원시,공공도서관,130,112356,39,0,경상남도 창원시 마산회원구 내서읍 호계안길 22,2334,1058
안성시 아양도서관,경기도,안성시,공공도서관,166,74680,1882,836,경기도 안성시 아양로 88,2400,2764
송정작은도서관,경기도,안성시,작은도서관,44,15954,166,177,경기도 안성시 공도읍 양기길 46,,164
부영작은도서관,경기도,안성시,작은도서관,25,13574,338,145,경기도 안성시 공도읍 만수로 31,,88
풍림작은도서관,경기도,안성시,작은도서관,46,21471,336,428,경기도 안성시 공도읍 서동대로 4079,,169
태산작은도서관,경기도,안성시,작은도서관,30,13377,344,175,경기도 안성시 공도읍 벚꽃길 36,,77
죽산작은도서관,경기도,안성시,작은도서관,60,21887,449,403,경기도 안성시 죽산면 중부길 41,,365
삼죽작은도서관,경기도,안성시,작은도서관,74,22608,358,334,경기도 안성시 삼죽면 삼죽로 112,,345
대림동산작은도서관,경기도,안성시,작은도서관,10,5199,232,0,경기도 안성시 공도읍 대림동산길 38,,29
전라남도교육청장성도서관,전라남도,장성군,공공도서관,1000,133466,65,17465,전라남도 장성군 장성읍 청운7길 22,6720,3662
전라남도교육청남평도서관,전라남도,나주시,공공도서관,300,81325,34,5134,전라남도 나주시 남평읍 남평3로 14-13,1280,1216
전라남도교육청광양도서관,전라남도,광양시,공공도서관,700,110105,47,7358,전라남도 광양시 중마로 262,4981,4135
전라남도교육청담양도서관,전라남도,담양군,공공도서관,576,121750,57,11323,전라남도 담양군 담양읍 미리산길 31-48,4795,2794
전라남도교육청곡성교육문화회관,전라남도,곡성군,공공도서관,318,65570,32,8657,전라남도 곡성군 곡성읍 읍내7길29,4420,3803
석관동미리내도서관,서울특별시,성북구,공공도서관,87,36464,25,1019,서울특별시 성북구 한천로66길 203,433,542
달빛마루도서관,서울특별시,성북구,공공도서관,130,58477,25,1579,서울특별시 성북구 종암로 167,13927,829
정릉도서관,서울특별시,성북구,작은도서관,53,35403,27,1130,서울특별시 성북구 정릉로 242,565,283
청수도서관,서울특별시,성북구,공공도서관,95,41194,18,1121,서울특별시 성북구 보국문로16가길 20,423,462
월곡꿈그림도서관,서울특별시,성북구,작은도서관,66,19741,10,61,서울특별시 성북구 화랑로13길 17,340,340
아리랑어린이도서관,서울특별시,성북구,공공도서관,110,35987,18,1390,서울특별시 성북구 아리랑로 75,693,693
장위행복누림도서관,서울특별시,성북구,공공도서관,60,15539,16,0,서울특별시 성북구 장위로21다길 53,398,398
성북길빛도서관,서울특별시,성북구,공공도서관,250,34535,33,1505,서울특별시 성북구 숭인로8길 52,5207.4,1409.02
글빛도서관,서울특별시,성북구,공공도서관,194,21426,19,0,서울특별시 성북구 길음로7길 20,4143.5,923.67
오동숲속도서관,서울특별시,성북구,작은도서관,60,8034,0,0,서울특별시 성북구 화랑로13가길 110-10 (하월곡동),997,431
보문숲길도서관,서울특별시,성북구,공공도서관,80,14364,19,0,서울특별시 성북구 보문사길 20(보문동),489.7,489.7
성북어린이청소년도서관,서울특별시,성북구,공공도서관,218,18649,0,0,서울특별시 성북구 삼선교로16길 59(삼선동),478.1,989.13
영주상망작은도서관,경상북도,영주시,작은도서관,30,10051,0,112,경상북도 영주시 광복로 87,,79
영주휴천작은도서관,경상북도,영주시,작은도서관,20,11383,0,227,경상북도 영주시 구성로273번길 30,,76
학마을도서관 (어린이 자료실),서울특별시,서울특별시 도봉구,공공도서관,0,21390,0,0,서울특별시 도봉구 도봉구 시루봉로 128,1320,1781
방학동영유아플라자,서울특별시,서울특별시 도봉구,공공도서관,0,13343,0,2574,서울특별시 도봉구 도봉구 방학로 12길 28 (방학동),2173,103
창동영유아플라자,서울특별시,서울특별시 도봉구,공공도서관,0,4564,0,1138,서울특별시 도봉구 도봉구 우이천로4길 24-5 (창동),1190,46
무수골 도서관,서울특별시,서울특별시 도봉구,어린이도서관,12,30899,0,949,서울특별시 도봉구 도봉구 도봉로175길 10,1023,356
방학1동 공립 작은도서관,서울특별시,서울특별시 도봉구,작은도서관,13,13315,0,13,서울특별시 도봉구 도봉구 방학로2길 27,645,105
방학2동 공립 작은도서관,서울특별시,서울특별시 도봉구,작은도서관,6,14296,0,2,서울특별시 도봉구 도봉구 시루봉로 226,218,60
방학3동 공립 작은도서관,서울특별시,서울특별시 도봉구,작은도서관,26,24288,0,1,서울특별시 도봉구 도봉구 해등로32길 80,144,269
도봉1동 공립 작은도서관,서울특별시,서울특별시 도봉구,작은도서관,2,15170,0,0,서울특별시 도봉구 도봉구 도봉로169 나길 22,722,83
